example_id,text,category
tr_9ab76477d5,Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,balance_not_updated_after_bank_transfer
tr_9dc2c189b0,What is with the need to have all my ID information?,why_verify_identity
tr_a5a5fbd739,I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,wrong_amount_of_cash_received
tr_00a770f948,I have a cash withdrawal in my statement. Why is that?,cash_withdrawal_not_recognised
tr_d4c731a8df,what steps do i do to get a real card,order_physical_card
tr_82498a9029,Where do I find my code to verify my top-up card?,verify_top_up
tr_261f9354a6,I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,balance_not_updated_after_bank_transfer
tr_2a3c2b9ab3,Where in the European Union can I get a card?,country_support
tr_c78daa628d,I did a money transfer to my account and it is not showing there.,balance_not_updated_after_bank_transfer
tr_6e9dab1e4d,I have been double charged,transaction_charged_twice
tr_9e0e5fe2a8,How long do bank transfers usually take?,balance_not_updated_after_bank_transfer
tr_5da9811dcb,can i get a virtual card online,get_disposable_virtual_card
tr_e25507b1e1,My funds must be verified,verify_source_of_funds
tr_80f1772ced,How do I activate auto top-up when traveling?,automatic_top_up
tr_09f0c03922,Can both a Visa and Mastercard be received from you?,visa_or_mastercard
tr_387f339a6c,"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",cash_withdrawal_not_recognised
tr_5114c95f8f,I have made a recent check and cash deposit that isn't reflected in my balance.,balance_not_updated_after_cheque_or_cash_deposit
tr_3359f55046,Why was I charged a fee when I withdrew money?,cash_withdrawal_charge
tr_d89f34f49f,"The expiration of my card is near, how do I order a new card?",card_about_to_expire
tr_cef4c65652,I withdrew cash and was charged. Why?,cash_withdrawal_charge
tr_7d98aa08e7,Are there steps I need to take before my card expires?,card_about_to_expire
tr_c00a66053b,Why did you guys charge me an extra €1?,extra_charge_on_statement
tr_5aa1689bd0,how many transactions can go on a disposable card?,disposable_card_limits
tr_b77975f961,"How long does it take to transfer from china? Is there a way to transfer it quickly, I need it urgently?",transfer_timing
tr_2e94dcb3d8,What do the disposable cards do?,get_disposable_virtual_card
tr_ca913aa3b8,Are there any places that I can't use the disposable cards at?,disposable_card_limits
tr_ac2951fef4,I would like to cancel my previous transaction,cancel_transfer
tr_2db5687c8a,Trouble with my top up,top_up_failed
tr_509f694972,Can you please explain why my beneficiary is not allowed?,beneficiary_not_allowed
tr_c56c355511,"I am having issues using contactless payments, could my card be damaged?",contactless_not_working
tr_660e13ff60,I don't recognize the direct debit payment on my account.,direct_debit_payment_not_recognised
tr_62057198cd,"Can you please assist me in Apple Pay, in getting Top Up to work?",apple_pay_or_google_pay
tr_79934d7071,I did a payment but it was reverted by the app,reverted_card_payment?
tr_6c314f6dce,I am having trouble to verify my identity,unable_to_verify_identity
tr_b3b6d31f5f,How can I fix this?  There is a double charge on my account.,transaction_charged_twice
tr_4b7c142890,It appears I have a fee in my statement.,extra_charge_on_statement
tr_6cb22710a4,My cash deposit isn't in my account. What happened?,balance_not_updated_after_cheque_or_cash_deposit
tr_6f82ca7718,"My Bank is in Europe, how long will the transfer take?",transfer_timing
tr_5c8bc19206,Why is a transaction still pending?,pending_cash_withdrawal
tr_41ff546532,Are you located in other countries?,country_support
tr_79f69b72f3,What do I do if I can't access the app?,lost_or_stolen_phone
tr_0b2634115f,How can I find out the source of my available cash?,verify_source_of_funds
tr_cddb03a48a,What's the process for topping up my card?,topping_up_by_card
tr_86756bac99,"I recently transferred some cash, but the balance has not changed.",balance_not_updated_after_bank_transfer
tr_60da2784e8,What are the steps of verifying an identity?,verify_my_identity
tr_6e75017c66,Why did you charge a fee when I withdrew from an ATM?,cash_withdrawal_charge
tr_32f356bfb1,im worried about fraud how do you protect my account,verify_my_identity
tr_f4348dc318,Tell me about the card PIN?,get_physical_card
tr_672917b840,I'm supposed to have a refund but it isn't there,Refund_not_showing_up
tr_928f3a4a92,Do you have a problem with EUR exchanges?,fiat_currency_support
tr_15baba6ecd,My cash withdrawal shows as pending still.,pending_cash_withdrawal
tr_b66a2ed40f,Help me verify my identification.,unable_to_verify_identity
tr_0da28ecb41,Where can I find information about where my money came from?,verify_source_of_funds
tr_50a3206fff,Why hasn't my cheque processed?,balance_not_updated_after_cheque_or_cash_deposit
tr_0e0bb9e937,Can I setup top ups in advance?,automatic_top_up
tr_b91b6ddd7c,I don't think my top up worked,top_up_failed
tr_2ace5a4a35,I thought crypto top up with something you offered and it does not appear that it's working even though the money has disappeared out of my account. Can you tell me what's going on?,top_up_reverted
tr_b13bb1a8f9,I made a deposit in the ATM and it has not cleared,pending_cash_withdrawal
tr_90596f1c8b,Can you tell me what the problem with my card is? It was declined at a restaurant today.,card_not_working
tr_1b749e38a6,I returned something to a  store but can't see my refund.,Refund_not_showing_up
tr_08b3d35689,"When I top-up, the app reverts it.",top_up_reverted
tr_33547f51f9,Lost password,passcode_forgotten
tr_9b080c4f0a,I am waiting for the money to enter my account. How long does it take?,transfer_timing
tr_8b1f11c236,"Transfers may show up as pending for up to one day while they are processed by one of our payment processors. Then, they will depart for the beneficiary accounts. Please also double-check that you have entered the correct account details. SEPA transfers can take up to two business days, and SWIFT transfers can take up to five business days.",pending_transfer
tr_63df02d0d3,Can you tell me where I can order a disposable virtual card?,get_disposable_virtual_card
tr_4b31b7eeb3,I made a payment but the app gave the money back.,reverted_card_payment?
tr_7766bb11de,How do I link a new card in the app?,card_linking
tr_9aa4920518,What do you need my identity details for?,why_verify_identity
tr_059b7c6f44,Are money transfers free?,transfer_fee_charged
tr_f16fd24b06,Is there a tracking number for the card you sent me?,card_arrival
tr_35aeef32cd,I did not make this payment that I see in the App.,card_payment_not_recognised
tr_03a09b9cb1,Can you elaborate on why I have an extra charge just for transferring?,transfer_fee_charged
tr_282b97c79a,Can I use my social security card as a form of identity?,verify_my_identity
tr_375251ce60,Is it possible to get a card outside the UK?,country_support
tr_07181bbbf3,Is the closest ATM to me within 2 miles?,atm_support
tr_89e098143e,"Hey, I attempted to top up my card today and for some reason it didn't work. When I did it the other way it worked just fine. Could you help me figure out why this is happening please?",top_up_failed
tr_75caf81a27,The ATM didnt return my card!,card_swallowed
tr_98dc95cf5f,I have double-checked all of my recipient details but for some reason all of my transfers keep getting declined. I have no clue as to why.,declined_transfer
tr_b75d24d0c7,I lost my phone and need help so someone doesn't access my account.,lost_or_stolen_phone
tr_ddae38b5f5,How do I go about ordering a new bank card?,card_about_to_expire
tr_8c73f249fa,Would I need to pay extra for currency exchanges?,exchange_charge
tr_1128428d0a,I forgot my passcode. Now what?,passcode_forgotten
tr_0305e9df88,"I deposited some money, but the balance has not changed.",balance_not_updated_after_cheque_or_cash_deposit
tr_6dd3de7583,I would like to know how exchange rates are calculated when transferring funds.,exchange_rate
tr_488e02f36b,Is it possible to obtain both a Visa and a Mastercard from you?,visa_or_mastercard
tr_53beb11ff6,I've been trying to do a transfer multiple times and have failed? Is the system down?,failed_transfer
tr_2d5bd227ea,Several items I have charged this week are appearing twice.  Please review my statement and remove any duplicate charges.,transaction_charged_twice
tr_a435aef707,What is this fee debit on my account?,extra_charge_on_statement
tr_aa8bb2c611,Is there an issue with my card payment as it has not gone through.,declined_card_payment
tr_17b7679e90,Why have I not yet received my virtual card?,getting_virtual_card
tr_60b4e03384,Reverted top up,top_up_reverted
tr_7a1ab07733,Can you assist me in acquiring a virtual card?,getting_virtual_card
tr_cd9395c5d2,Can I have my card delivered on Tuesday?,card_delivery_estimate
tr_789972b8d5,"I see a transfer fee, but to my understand, that should have been free, what happened?",transfer_fee_charged
tr_818bed7010,Why did my card payment get declined?,declined_card_payment
tr_9059761096,I made a payment but the app cancelled it.,reverted_card_payment?
tr_b5888b4e3d,How do I get my card back after the ATM swallowed it.,card_swallowed
tr_55c9fb2611,I ordered a virtual card but it hasn't come through yet,getting_virtual_card
tr_1c5b2b681d,I made a payment that's pending. Will it go through?,pending_card_payment
tr_78011f95ca,Where can i find the virtual card?,getting_virtual_card
tr_75d2990ee3,Why did I get charged when getting cash?,cash_withdrawal_charge
tr_de01618eab,Why has my card been declined?,declined_card_payment
tr_d2a261f758,Why do I have a strange payment on my statement?,card_payment_not_recognised
tr_e5a396f95b,"Hello, a few days ago I transferred my rent check to my landlord, however, he is saying that it has not gone though. On my end everything looks fine and I double checked the account number. Is there anything else that could be holding up the check?",transfer_not_received_by_recipient
tr_bb5afe8c85,Where can I change my PIN?,change_pin
tr_f2faad7a93,Why do you need so much information about my identity?,why_verify_identity
tr_b5e2976a24,What is the limits on the number of disposable cards I can have?,disposable_card_limits
tr_e4463a4974,My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,pending_cash_withdrawal
tr_d9a80d52a3,I could not transfer funds to a beneficiary; is there a problem with your software?,beneficiary_not_allowed
tr_8b501cfd0d,How do I use cash to top up my account?,top_up_by_cash_or_cheque
tr_d41a4febff,I have a transaction showing up more than once.,transaction_charged_twice
tr_a9277bcfa4,"My card got trapped inside an ATM, what should I do?",card_swallowed
tr_70408698c4,I would like to activate my card what do I need to do?,activate_my_card
tr_960376c4f5,Should I complete my security verification before I can use my account?,why_verify_identity
tr_f18ac05869,I got cash and the exchange rate should have been different than it ended up being.,wrong_exchange_rate_for_cash_withdrawal
tr_06863ce550,The app failed to verify my id.,unable_to_verify_identity
tr_fca5f1cdde,Please tell me how I can receive a physical card,order_physical_card
